Institute,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat,Disability
9,1,2024,66,2280,2110,3,0
9,0,2024,66,1133,998,2,0
9,1,2024,66,979,979,2,0
9,0,2024,33,1858,931,0,0
9,1,2024,33,4636,3376,0,0
9,0,2024,33,0,0,0,1
9,0,2024,33,803,342,4,0
9,1,2024,33,2082,2082,4,0
9,0,2024,33,1192,385,1,0
9,1,2024,33,3046,2319,1,0
9,0,2024,33,1326,1003,3,0
9,1,2024,33,685,685,3,0
9,0,2024,33,1022,908,2,0
9,1,2024,33,1429,1429,2,0
9,0,2024,0,2310,458,0,0
9,1,2024,0,6678,2868,0,0
9,0,2024,0,0,120,0,1
9,0,2024,0,577,359,4,0
9,1,2024,0,1385,845,4,0
9,0,2024,0,1199,509,1,0
9,1,2024,0,3442,2292,1,0
9,0,2024,0,0,0,1,1
9,0,2024,0,792,375,3,0
9,1,2024,0,1467,647,3,0
9,0,2024,0,369,150,2,0
9,1,2024,0,715,458,2,0
9,0,2024,19,4748,3770,0,0
9,1,2024,19,10699,9735,0,0
9,0,2024,19,0,0,0,1
9,0,2024,19,1263,1019,4,0
9,1,2024,19,2109,2109,4,0
9,0,2024,19,2463,2010,1,0
9,1,2024,19,5297,4498,1,0
9,0,2024,19,1679,1328,3,0
9,1,2024,19,2722,1564,3,0
9,0,2024,19,784,629,2,0
9,1,2024,19,1339,1339,2,0
9,0,2024,56,7404,4274,0,0
9,1,2024,56,13618,12471,0,0
9,0,2024,56,0,0,0,1
9,0,2024,56,1568,1084,4,0
9,1,2024,56,2807,2710,4,0
9,0,2024,56,3210,2615,1,0
9,1,2024,56,6778,5654,1,0
9,0,2024,56,0,0,1,1
9,0,2024,56,2224,1355,3,0
9,1,2024,56,3007,2720,3,0
9,0,2024,56,1056,770,2,0
9,1,2024,56,139,139,2,0
9,0,2024,68,2742,1292,0,0
9,1,2024,68,7069,7069,0,0
9,0,2024,68,942,942,4,0
9,0,2024,68,2369,1804,1,0
9,1,2024,68,5459,5459,1,0
9,0,2024,68,1784,1784,3,0
9,1,2024,68,3152,3152,3,0
9,0,2024,68,1149,1149,2,0
10,0,2024,118,2309,1804,0,0
10,1,2024,118,4824,4703,0,0
10,0,2024,118,108,108,0,1
10,0,2024,118,361,305,4,0
10,1,2024,118,1182,1182,4,0
10,0,2024,118,1115,908,1,0
10,1,2024,118,2534,2317,1,0
10,0,2024,118,649,512,3,0
10,1,2024,118,989,989,3,0
10,0,2024,118,249,125,2,0
10,0,2024,9,8269,6353,0,0
10,1,2024,9,15791,14225,0,0
10,0,2024,9,1553,1281,4,0
10,1,2024,9,3039,3039,4,0
10,0,2024,9,3800,3134,1,0
10,1,2024,9,7934,6706,1,0
10,0,2024,9,2125,1460,3,0
10,1,2024,9,3126,3126,3,0
10,0,2024,9,1146,1075,2,0
10,1,2024,9,0,0,2,0
10,0,2024,1,10234,8338,0,0
10,1,2024,1,17839,16078,0,0
10,0,2024,1,1761,1563,4,0
10,1,2024,1,2965,2965,4,0
10,0,2024,1,4148,3093,1,0
10,1,2024,1,8173,8117,1,0
10,0,2024,1,2356,2065,3,0
10,1,2024,1,3416,3416,3,0
10,0,2024,1,651,485,2,0
10,1,2024,1,1199,1199,2,0
10,0,2024,2,1708,811,0,0
10,1,2024,2,4592,2427,0,0
10,0,2024,2,71,71,0,1
10,0,2024,2,264,222,4,0
10,1,2024,2,770,770,4,0
10,0,2024,2,750,411,1,0
10,1,2024,2,1714,1602,1,0
10,1,2024,2,56,56,1,1
10,0,2024,2,338,259,3,0
10,1,2024,2,828,828,3,0
10,0,2024,2,0,0,3,1
10,0,2024,2,207,155,2,0
10,1,2024,2,374,374,2,0
10,0,2024,28,2234,1836,0,0
10,1,2024,28,5172,5172,0,0
10,0,2024,28,394,394,4,0
10,1,2024,28,1163,1163,4,0
10,0,2024,28,1048,923,1,0
10,1,2024,28,2950,2950,1,0
10,0,2024,28,0,0,1,1
10,0,2024,28,490,418,3,0
10,0,2024,28,367,367,2,0
10,1,2024,28,644,644,2,0
10,0,2024,10,4055,2835,0,0
10,1,2024,10,8494,6395,0,0
10,0,2024,10,842,767,4,0
10,1,2024,10,1697,1697,4,0
10,0,2024,10,1930,1415,1,0
10,1,2024,10,4896,4489,1,0
10,0,2024,10,1354,1028,3,0
10,1,2024,10,1984,1984,3,0
10,0,2024,10,534,500,2,0
10,1,2024,10,955,955,2,0
10,0,2024,65,4588,3932,0,0
10,1,2024,65,8611,8611,0,0
10,0,2024,65,904,904,4,0
10,1,2024,65,1791,1791,4,0
10,0,2024,65,2274,1806,1,0
10,1,2024,65,5783,5783,1,0
10,0,2024,65,1633,1468,3,0
10,0,2024,65,710,710,2,0
10,1,2024,65,1021,1021,2,0
10,0,2024,167,4349,2458,0,0
10,1,2024,167,7281,7247,0,0
10,0,2024,167,747,527,4,0
10,1,2024,167,1282,1282,4,0
10,0,2024,167,2660,1347,1,0
10,1,2024,167,5545,4751,1,0
10,0,2024,167,1558,1015,3,0
10,1,2024,167,2918,2918,3,0
10,0,2024,167,1069,1014,2,0
10,0,2024,122,11298,8632,0,0
10,1,2024,122,17233,16409,0,0
10,0,2024,122,1891,1825,4,0
10,1,2024,122,3708,3708,4,0
10,0,2024,122,4653,4192,1,0
10,1,2024,122,8171,8171,1,0
10,0,2024,122,2741,2374,3,0
10,1,2024,122,2821,2821,3,0
10,0,2024,122,1269,1227,2,0
10,1,2024,122,0,0,2,0
10,0,2024,0,6344,4859,0,0
10,1,2024,0,13488,10210,0,0
10,0,2024,0,1217,953,4,0
10,1,2024,0,2705,2705,4,0
10,0,2024,0,3075,2646,1,0
10,1,2024,0,7095,6809,1,0
10,0,2024,0,1725,666,3,0
10,1,2024,0,3892,3892,3,0
10,0,2024,0,780,759,2,0
10,1,2024,0,1407,1407,2,0
10,0,2024,67,7422,6581,0,0
10,1,2024,67,14114,13636,0,0
10,0,2024,67,1489,1350,4,0
10,1,2024,67,2795,2795,4,0
10,0,2024,67,3498,3201,1,0
10,1,2024,67,7139,7139,1,0
10,0,2024,67,2060,1998,3,0
10,1,2024,67,3637,3637,3,0
10,0,2024,67,944,944,2,0
11,0,2024,124,4346,3557,0,0
11,1,2024,124,9272,6711,0,0
11,0,2024,124,611,538,4,0
11,1,2024,124,1322,1322,4,0
11,0,2024,124,1661,1209,1,0
11,1,2024,124,4132,3196,1,0
11,0,2024,124,0,0,1,1
11,0,2024,124,1012,773,3,0
11,1,2024,124,1056,1056,3,0
11,0,2024,124,575,469,2,0
11,1,2024,124,1125,1125,2,0
11,0,2024,155,15274,14906,0,0
11,1,2024,155,24612,24612,0,0
11,0,2024,155,2382,2382,4,0
11,0,2024,155,5517,5378,1,0
11,0,2024,155,2753,2753,3,0
11,0,2024,155,1188,1188,2,0
11,0,2024,156,14055,13323,0,0
11,1,2024,156,18498,18498,0,0
11,0,2024,156,2375,2375,4,0
11,0,2024,156,5199,4591,1,0
11,0,2024,156,2613,2526,3,0
11,0,2024,157,4429,3466,0,0
11,1,2024,157,9776,9776,0,0
11,0,2024,157,667,667,4,0
11,0,2024,157,1541,1277,1,0
11,0,2024,157,921,921,3,0
11,1,2024,157,1917,1917,3,0
11,0,2024,157,729,729,2,0
11,0,2024,158,6253,6068,0,0
11,1,2024,158,14138,14138,0,0
11,0,2024,158,991,991,4,0
11,0,2024,158,2215,2211,1,0
11,1,2024,158,6902,6902,1,0
11,0,2024,158,1281,1281,3,0
11,0,2024,158,1005,1005,2,0
11,0,2024,159,7605,7254,0,0
11,1,2024,159,16498,16498,0,0
11,0,2024,159,1192,1192,4,0
11,0,2024,159,3084,3036,1,0
11,1,2024,159,7167,7167,1,0
11,0,2024,159,1890,1705,3,0
11,0,2024,160,5683,5147,0,0
11,1,2024,160,11004,11004,0,0
11,0,2024,160,714,714,4,0
11,0,2024,160,2200,2014,1,0
11,1,2024,160,4930,4930,1,0
11,0,2024,160,1303,1303,3,0
11,0,2024,160,721,721,2,0
11,0,2024,161,9835,8327,0,0
11,1,2024,161,18529,18529,0,0
11,0,2024,161,1907,1907,4,0
11,0,2024,161,3916,3449,1,0
11,1,2024,161,8810,8810,1,0
11,0,2024,161,2303,2303,3,0
11,0,2024,161,1244,1244,2,0
11,0,2024,168,4864,4371,0,0
11,0,2024,168,1961,1961,1,0
11,1,2024,168,3612,3612,1,0
11,0,2024,168,1160,1160,3,0
11,0,2024,169,13111,12577,0,0
11,0,2024,169,4544,4544,1,0
11,0,2024,169,2697,2697,3,0
11,0,2024,170,14176,12162,0,0
11,1,2024,170,20511,20511,0,0
11,0,2024,170,2461,2461,4,0
11,0,2024,170,5396,5396,1,0
11,0,2024,171,15129,14220,0,0
11,0,2024,171,2292,2292,4,0
11,0,2024,171,4971,4971,1,0
11,0,2024,171,2668,2668,3,0
11,0,2024,172,3427,3427,0,0
11,1,2024,172,11166,11166,0,0
11,0,2024,172,1183,1183,1,0
11,0,2024,172,941,941,3,0
11,0,2024,172,581,581,2,0
11,0,2024,173,7575,5875,0,0
11,1,2024,173,16808,16808,0,0
11,0,2024,173,1337,1337,4,0
11,0,2024,173,2622,2622,1,0
11,0,2024,173,1826,1826,3,0
11,0,2024,174,7070,6895,0,0
11,1,2024,174,18135,18135,0,0
11,0,2024,174,1186,1186,4,0
11,0,2024,174,3094,3094,1,0
11,0,2024,175,12375,10491,0,0
11,0,2024,175,2199,2199,4,0
11,0,2024,175,4878,4878,1,0
11,0,2024,175,2684,2684,3,0
11,0,2024,176,5445,4990,0,0
11,0,2024,176,2229,2229,1,0
11,1,2024,176,6341,6341,1,0
11,0,2024,176,1309,1309,3,0
11,0,2024,177,9445,7840,0,0
11,1,2024,177,19507,14756,0,0
11,0,2024,177,1703,1595,4,0
11,0,2024,177,3250,2889,1,0
11,1,2024,177,7457,7457,1,0
11,0,2024,177,2351,2122,3,0
11,0,2024,177,1194,1194,2,0
11,0,2024,178,15438,15433,0,0
11,1,2024,178,22211,22211,0,0
11,0,2024,178,4728,4728,1,0
11,0,2024,178,2341,2341,3,0
11,0,2024,178,1273,1273,2,0
11,0,2024,163,6660,6287,0,0
11,1,2024,163,12637,12637,0,0
11,0,2024,163,926,926,4,0
11,0,2024,163,2383,2372,1,0
11,0,2024,163,1670,1670,3,0
11,1,2024,163,2945,2945,3,0
11,0,2024,163,882,882,2,0
11,0,2024,179,9961,6885,0,0
11,1,2024,179,3944,3944,4,0
11,0,2024,179,3890,3890,1,0
11,0,2024,179,2678,2678,3,0
11,0,2024,179,1329,1329,2,0
11,0,2024,9,12519,10776,0,0
11,1,2024,9,21996,20166,0,0
11,0,2024,9,1940,1726,4,0
11,1,2024,9,3395,3395,4,0
11,0,2024,9,4836,4236,1,0
11,1,2024,9,8805,8339,1,0
11,0,2024,9,2592,2195,3,0
11,1,2024,9,4097,4041,3,0
11,0,2024,9,1245,1135,2,0
11,1,2024,9,1722,1722,2,0
11,0,2024,104,14062,11793,0,0
11,1,2024,104,22410,22292,0,0
11,0,2024,104,2201,1985,4,0
11,1,2024,104,3779,3779,4,0
11,0,2024,104,5437,5025,1,0
11,1,2024,104,9036,9036,1,0
11,0,2024,104,3075,2713,3,0
11,1,2024,104,3964,3964,3,0
11,0,2024,104,1252,1239,2,0
11,1,2024,104,0,0,2,0
11,0,2024,1,14579,12287,0,0
11,1,2024,1,23883,22663,0,0
11,0,2024,1,2127,2040,4,0
11,1,2024,1,3967,3967,4,0
11,0,2024,1,5194,4184,1,0
11,1,2024,1,9291,8731,1,0
11,0,2024,1,2648,2430,3,0
11,1,2024,1,4292,3991,3,0
11,0,2024,1,1110,989,2,0
11,1,2024,1,0,0,2,0
11,0,2024,2,3144,1760,0,0
11,1,2024,2,7192,4695,0,0
11,0,2024,2,0,173,0,1
11,1,2024,2,124,124,0,1
11,0,2024,2,445,380,4,0
11,1,2024,2,1301,994,4,0
11,0,2024,2,1135,770,1,0
11,1,2024,2,2975,2522,1,0
11,0,2024,2,0,0,1,1
11,0,2024,2,681,499,3,0
11,1,2024,2,1887,837,3,0
11,0,2024,2,404,306,2,0
11,1,2024,2,444,444,2,0
11,0,2024,51,11437,8762,0,0
11,1,2024,51,21392,18633,0,0
11,0,2024,51,2083,2055,4,0
11,1,2024,51,4441,4441,4,0
11,0,2024,51,5527,4744,1,0
11,0,2024,51,2770,2219,3,0
11,1,2024,51,3751,3751,3,0
11,0,2024,51,1489,1489,2,0
11,0,2024,120,6873,5868,0,0
11,1,2024,120,14153,12395,0,0
11,0,2024,120,0,0,0,1
11,0,2024,120,1132,998,4,0
11,1,2024,120,2304,2304,4,0
11,0,2024,120,2695,2086,1,0
11,1,2024,120,6649,5822,1,0
11,0,2024,120,1689,1417,3,0
11,1,2024,120,2763,2763,3,0
11,0,2024,120,876,805,2,0
11,1,2024,120,1446,1446,2,0
11,0,2024,38,5732,4119,0,0
11,1,2024,38,12036,11192,0,0
11,0,2024,38,0,0,0,1
11,0,2024,38,910,725,4,0
11,1,2024,38,2145,2145,4,0
11,0,2024,38,2197,1895,1,0
11,1,2024,38,5603,4835,1,0
11,0,2024,38,1312,1209,3,0
11,1,2024,38,2041,2041,3,0
11,0,2024,38,803,672,2,0
11,1,2024,38,1372,1372,2,0
11,0,2024,33,12031,10781,0,0
11,1,2024,33,21964,19654,0,0
11,0,2024,33,2195,2030,4,0
11,1,2024,33,3768,3768,4,0
11,0,2024,33,5206,4351,1,0
11,1,2024,33,9150,9150,1,0
11,0,2024,33,2806,2433,3,0
11,1,2024,33,4290,4290,3,0
11,0,2024,33,1482,1248,2,0
11,1,2024,33,0,0,2,0
11,0,2024,5,4952,3252,0,0
11,1,2024,5,10651,9830,0,0
11,0,2024,5,180,180,0,1
11,0,2024,5,697,630,4,0
11,1,2024,5,1874,1874,4,0
11,0,2024,5,1939,1136,1,0
11,1,2024,5,4568,3657,1,0
11,0,2024,5,1187,805,3,0
11,1,2024,5,2161,2161,3,0
11,0,2024,5,849,625,2,0
11,1,2024,5,1361,1361,2,0
11,0,2024,0,10647,7745,0,0
11,1,2024,0,21121,15112,0,0
11,0,2024,0,0,0,0,1
11,0,2024,0,1700,1592,4,0
11,1,2024,0,3386,3362,4,0
11,0,2024,0,4099,3217,1,0
11,1,2024,0,8469,6356,1,0
11,0,2024,0,2380,1994,3,0
11,1,2024,0,3905,3713,3,0
11,0,2024,0,1114,953,2,0
11,1,2024,0,1770,1770,2,0
11,0,2024,19,15323,11553,0,0
11,1,2024,19,24442,23452,0,0
11,0,2024,19,2216,2146,4,0
11,1,2024,19,4022,4022,4,0
11,0,2024,19,5706,5451,1,0
11,0,2024,19,3071,2848,3,0
11,1,2024,19,4504,4504,3,0
11,0,2024,19,1324,1287,2,0
11,1,2024,19,0,0,2,0
12,0,2024,23,19885,3105,0,0
12,1,2024,23,19354,17302,0,0
12,0,2024,23,2926,2916,4,0
12,1,2024,23,4599,4599,4,0
12,0,2024,23,6973,5379,1,0
12,0,2024,23,3792,3473,3,0
12,1,2024,23,1739,1739,3,0
12,0,2024,23,0,0,2,0
12,0,2024,127,7286,5871,0,0
12,1,2024,127,14009,13107,0,0
12,0,2024,127,1398,1389,4,0
12,1,2024,127,2617,2617,4,0
12,0,2024,127,3549,3266,1,0
12,1,2024,127,8022,7685,1,0
12,0,2024,127,2148,1876,3,0
12,1,2024,127,3393,3393,3,0
12,0,2024,127,1229,1184,2,0
12,1,2024,127,0,0,2,0
12,0,2024,9,4689,3531,0,0
12,1,2024,9,10941,6799,0,0
12,0,2024,9,199,199,0,1
12,1,2024,9,0,0,0,1
12,0,2024,9,836,701,4,0
12,1,2024,9,2059,1588,4,0
12,0,2024,9,2386,1745,1,0
12,1,2024,9,5629,5014,1,0
12,0,2024,9,1264,902,3,0
12,1,2024,9,2665,1630,3,0
12,0,2024,9,748,594,2,0
12,1,2024,9,1532,1253,2,0
12,0,2024,137,11647,8062,0,0
12,1,2024,137,18537,11950,0,0
12,0,2024,137,1840,1647,4,0
12,1,2024,137,3547,3547,4,0
12,0,2024,137,4818,3438,1,0
12,1,2024,137,8990,8781,1,0
12,0,2024,137,2581,2042,3,0
12,1,2024,137,4418,4418,3,0
12,0,2024,137,1137,1003,2,0
12,0,2024,1,6293,4202,0,0
12,1,2024,1,14749,10785,0,0
12,0,2024,1,0,0,0,1
12,1,2024,1,0,0,0,1
12,0,2024,1,1154,863,4,0
12,1,2024,1,2537,2362,4,0
12,0,2024,1,2899,2210,1,0
12,1,2024,1,7570,6018,1,0
12,0,2024,1,1478,374,3,0
12,1,2024,1,2823,2007,3,0
12,0,2024,1,457,358,2,0
12,1,2024,1,1122,1029,2,0
12,0,2024,2,481,277,0,0
12,1,2024,2,1870,1270,0,0
12,0,2024,2,18,13,0,1
12,1,2024,2,93,93,0,1
12,0,2024,2,90,56,4,0
12,1,2024,2,395,339,4,0
12,0,2024,2,236,165,1,0
12,1,2024,2,783,556,1,0
12,0,2024,2,8,8,1,1
12,0,2024,2,144,41,3,0
12,1,2024,2,474,460,3,0
12,0,2024,2,10,10,3,1
12,0,2024,2,75,56,2,0
12,1,2024,2,229,192,2,0
12,0,2024,128,680,503,0,0
12,1,2024,128,2114,2000,0,0
12,0,2024,128,49,49,0,1
12,0,2024,128,132,99,4,0
12,1,2024,128,477,477,4,0
12,0,2024,128,421,238,1,0
12,1,2024,128,1105,936,1,0
12,0,2024,128,226,195,3,0
12,1,2024,128,694,694,3,0
12,0,2024,128,103,101,2,0
12,1,2024,128,326,326,2,0
12,0,2024,139,5312,3233,0,0
12,1,2024,139,10847,10154,0,0
12,0,2024,139,931,877,4,0
12,1,2024,139,2084,2084,4,0
12,0,2024,139,2552,1747,1,0
12,1,2024,139,4949,4637,1,0
12,0,2024,139,1879,1268,3,0
12,1,2024,139,3203,3203,3,0
12,0,2024,139,1009,992,2,0
12,0,2024,10,2033,1495,0,0
12,1,2024,10,6111,3631,0,0
12,0,2024,10,148,96,0,1
12,1,2024,10,191,191,0,1
12,0,2024,10,385,287,4,0
12,1,2024,10,1042,788,4,0
12,0,2024,10,0,0,4,1
12,0,2024,10,1012,768,1,0
12,1,2024,10,3072,2182,1,0
12,0,2024,10,0,0,1,1
12,0,2024,10,560,358,3,0
12,1,2024,10,1402,1079,3,0
12,0,2024,10,298,124,2,0
12,1,2024,10,654,446,2,0
12,0,2024,10,0,0,2,1
12,0,2024,38,1424,987,0,0
12,1,2024,38,3590,2653,0,0
12,0,2024,38,69,64,0,1
12,0,2024,38,265,181,4,0
12,1,2024,38,781,617,4,0
12,0,2024,38,732,514,1,0
12,1,2024,38,1709,1247,1,0
12,0,2024,38,29,29,1,1
12,0,2024,38,398,174,3,0
12,1,2024,38,932,784,3,0
12,0,2024,38,0,0,3,1
12,0,2024,38,217,109,2,0
12,1,2024,38,484,474,2,0
12,0,2024,129,4818,3834,0,0
12,1,2024,129,11253,11253,0,0
12,0,2024,129,1061,909,4,0
12,1,2024,129,2302,2302,4,0
12,0,2024,129,2521,2018,1,0
12,1,2024,129,6329,6329,1,0
12,0,2024,129,1416,1242,3,0
12,1,2024,129,2831,2831,3,0
12,0,2024,129,835,835,2,0
12,0,2024,33,3951,2456,0,0
12,1,2024,33,10019,6739,0,0
12,0,2024,33,0,0,0,1
12,0,2024,33,1208,762,4,0
12,1,2024,33,2298,2298,4,0
12,0,2024,33,2690,1908,1,0
12,1,2024,33,6911,6528,1,0
12,0,2024,33,1642,1122,3,0
12,1,2024,33,3315,3074,3,0
12,0,2024,33,1118,1025,2,0
12,0,2024,70,9977,7985,0,0
12,1,2024,70,17322,15494,0,0
12,0,2024,70,1530,1505,4,0
12,1,2024,70,3367,3367,4,0
12,0,2024,70,4209,3931,1,0
12,1,2024,70,8470,8427,1,0
12,0,2024,70,2491,1082,3,0
12,1,2024,70,3707,3707,3,0
12,0,2024,70,1332,1233,2,0
12,1,2024,70,0,0,2,0
12,0,2024,57,9210,6436,0,0
12,1,2024,57,18299,16073,0,0
12,0,2024,57,1496,1233,4,0
12,1,2024,57,3489,3489,4,0
12,0,2024,57,3834,3487,1,0
12,1,2024,57,8416,8044,1,0
12,0,2024,57,2505,2254,3,0
12,1,2024,57,3833,3833,3,0
12,0,2024,57,1371,1162,2,0
12,1,2024,57,0,0,2,0
12,0,2024,138,1512,1089,0,0
12,1,2024,138,4814,4010,0,0
12,0,2024,138,137,137,0,1
12,0,2024,138,270,255,4,0
12,1,2024,138,876,876,4,0
12,0,2024,138,857,511,1,0
12,1,2024,138,2529,2178,1,0
12,0,2024,138,0,0,1,1
12,0,2024,138,611,266,3,0
12,1,2024,138,912,912,3,0
12,0,2024,138,338,261,2,0
12,1,2024,138,823,823,2,0
12,0,2024,0,3672,2526,0,0
12,1,2024,0,10517,7668,0,0
12,0,2024,0,0,0,0,1
12,0,2024,0,686,513,4,0
12,1,2024,0,2091,1879,4,0
12,0,2024,0,1784,1097,1,0
12,1,2024,0,5050,3784,1,0
12,0,2024,0,1010,813,3,0
12,1,2024,0,2287,1604,3,0
12,0,2024,0,515,397,2,0
12,1,2024,0,860,659,2,0
12,0,2024,19,7051,6173,0,0
12,1,2024,19,15488,13244,0,0
12,0,2024,19,1290,1185,4,0
12,1,2024,19,2838,2711,4,0
12,0,2024,19,3349,2849,1,0
12,1,2024,19,7844,7420,1,0
12,0,2024,19,2001,1569,3,0
12,1,2024,19,3119,2927,3,0
12,0,2024,19,958,885,2,0
12,1,2024,19,1609,1609,2,0
12,0,2024,68,9079,6021,0,0
12,1,2024,68,15922,12854,0,0
12,0,2024,68,1619,1575,4,0
12,1,2024,68,3729,3729,4,0
12,0,2024,68,4243,2560,1,0
12,1,2024,68,8466,8317,1,0
12,0,2024,68,2327,1898,3,0
12,1,2024,68,3836,3836,3,0
12,0,2024,68,1426,1426,2,0
12,0,2024,6,5365,4457,0,0
12,1,2024,6,11912,11018,0,0
12,0,2024,6,1048,891,4,0
12,1,2024,6,2505,2505,4,0
12,0,2024,6,2936,2540,1,0
12,1,2024,6,6543,5993,1,0
12,0,2024,6,1749,1568,3,0
12,1,2024,6,3317,3168,3,0
12,0,2024,6,904,864,2,0
12,1,2024,6,1588,1588,2,0
23,0,2024,81,16011,13369,0,0
23,1,2024,81,24275,24275,0,0
23,0,2024,81,2459,2434,4,0
23,1,2024,81,4733,4733,4,0
23,0,2024,81,5756,3996,1,0
23,0,2024,81,3162,3132,3,0
23,1,2024,81,4671,4671,3,0
23,0,2024,81,1458,1458,2,0
23,0,2024,82,15591,15220,0,0
23,1,2024,82,25416,25416,0,0
23,0,2024,82,2502,2392,4,0
23,1,2024,82,4591,4591,4,0
23,0,2024,82,5890,5779,1,0
23,0,2024,82,2996,2794,3,0
23,1,2024,82,4789,4789,3,0
23,0,2024,82,1451,1451,2,0
23,0,2024,9,11398,7882,0,0
23,1,2024,9,19432,16313,0,0
23,0,2024,9,1674,1515,4,0
23,1,2024,9,3300,3300,4,0
23,0,2024,9,4316,3961,1,0
23,1,2024,9,8205,7539,1,0
23,0,2024,9,2384,2118,3,0
23,1,2024,9,3770,3770,3,0
23,0,2024,9,1152,1081,2,0
23,1,2024,9,1513,1513,2,0
23,0,2024,1,12996,9898,0,0
23,1,2024,1,23485,20786,0,0
23,0,2024,1,1950,1797,4,0
23,1,2024,1,4263,4263,4,0
23,0,2024,1,4547,3690,1,0
23,1,2024,1,8938,7843,1,0
23,0,2024,1,2412,2030,3,0
23,1,2024,1,4115,2857,3,0
23,0,2024,1,912,765,2,0
23,1,2024,1,1548,1548,2,0
23,0,2024,2,3846,2167,0,0
23,1,2024,2,8682,5560,0,0
23,0,2024,2,125,85,0,1
23,1,2024,2,0,0,0,1
23,0,2024,2,528,407,4,0
23,1,2024,2,1361,1172,4,0
23,0,2024,2,0,0,4,1
23,0,2024,2,1273,758,1,0
23,1,2024,2,3220,1892,1,0
23,0,2024,2,0,47,1,1
23,0,2024,2,699,427,3,0
23,1,2024,2,1552,754,3,0
23,0,2024,2,304,197,2,0
23,1,2024,2,439,394,2,0
23,0,2024,10,7567,4868,0,0
23,1,2024,10,14711,13093,0,0
23,0,2024,10,1121,970,4,0
23,1,2024,10,2283,2276,4,0
23,0,2024,10,2752,2127,1,0
23,1,2024,10,6161,4661,1,0
23,0,2024,10,1595,1062,3,0
23,1,2024,10,2870,2366,3,0
23,0,2024,10,801,550,2,0
23,1,2024,10,1459,1308,2,0
23,0,2024,38,5982,4743,0,0
23,1,2024,38,12788,9327,0,0
23,0,2024,38,0,0,0,1
23,0,2024,38,880,759,4,0
23,1,2024,38,2003,1855,4,0
23,0,2024,38,2102,1257,1,0
23,1,2024,38,4377,3161,1,0
23,0,2024,38,1214,707,3,0
23,1,2024,38,2421,2091,3,0
23,0,2024,38,673,486,2,0
23,1,2024,38,1020,758,2,0
23,0,2024,33,10778,8392,0,0
23,1,2024,33,17730,16923,0,0
23,0,2024,33,1557,1518,4,0
23,1,2024,33,3510,3510,4,0
23,0,2024,33,4206,4049,1,0
23,1,2024,33,9217,8343,1,0
23,0,2024,33,2547,2077,3,0
23,1,2024,33,4420,4420,3,0
23,0,2024,33,1360,1270,2,0
23,0,2024,72,15291,9606,0,0
23,1,2024,72,23835,21683,0,0
23,0,2024,72,0,0,0,1
23,0,2024,72,2355,2184,4,0
23,1,2024,72,3917,3917,4,0
23,0,2024,72,5681,3755,1,0
23,0,2024,72,3113,2925,3,0
23,1,2024,72,4628,4628,3,0
23,0,2024,72,1441,1351,2,0
23,1,2024,72,0,0,2,0
23,0,2024,5,4956,4100,0,0
23,1,2024,5,10248,9026,0,0
23,0,2024,5,0,0,0,1
23,0,2024,5,677,560,4,0
23,1,2024,5,2016,2016,4,0
23,0,2024,5,1663,1280,1,0
23,1,2024,5,4170,3565,1,0
23,0,2024,5,0,0,1,1
23,0,2024,5,1000,759,3,0
23,1,2024,5,1999,1999,3,0
23,0,2024,5,603,340,2,0
23,1,2024,5,642,642,2,0
23,0,2024,0,9875,7675,0,0
23,1,2024,0,19099,16262,0,0
23,0,2024,0,1462,1354,4,0
23,1,2024,0,3036,2977,4,0
23,0,2024,0,3698,3021,1,0
23,1,2024,0,7762,6948,1,0
23,0,2024,0,2117,1711,3,0
23,1,2024,0,3695,3410,3,0
23,0,2024,0,1064,674,2,0
23,1,2024,0,1639,1322,2,0
23,0,2024,126,13599,12446,0,0
23,1,2024,126,23512,21216,0,0
23,0,2024,126,2186,1992,4,0
23,1,2024,126,3961,3961,4,0
23,0,2024,126,5445,4736,1,0
23,0,2024,126,2960,2466,3,0
23,1,2024,126,4110,4110,3,0
23,0,2024,126,1340,1243,2,0
23,1,2024,126,0,0,2,0
23,0,2024,47,14762,8439,0,0
23,1,2024,47,25824,19181,0,0
23,0,2024,47,2282,2094,4,0
23,1,2024,47,4393,4285,4,0
23,0,2024,47,5446,4352,1,0
23,1,2024,47,9262,8429,1,0
23,0,2024,47,2977,1787,3,0
23,1,2024,47,4552,3779,3,0
23,0,2024,47,1171,1082,2,0
23,1,2024,47,0,0,2,0
23,0,2024,87,15321,13690,0,0
23,1,2024,87,21592,21592,0,0
23,0,2024,87,2368,2177,4,0
23,1,2024,87,4598,4598,4,0
23,0,2024,87,5717,4644,1,0
23,0,2024,87,3102,2534,3,0
23,1,2024,87,4792,4730,3,0
23,0,2024,87,1338,1174,2,0
23,1,2024,87,0,0,2,0
23,0,2024,88,12310,7795,0,0
23,1,2024,88,20817,16543,0,0
23,0,2024,88,0,0,0,1
23,0,2024,88,1919,1721,4,0
23,1,2024,88,3763,3342,4,0
23,0,2024,88,4582,3586,1,0
23,1,2024,88,8736,7219,1,0
23,0,2024,88,2559,1976,3,0
23,1,2024,88,4266,4001,3,0
23,0,2024,88,1112,716,2,0
23,1,2024,88,1543,1543,2,0
14,0,2024,164,2656,2254,0,0
14,1,2024,164,8412,7074,0,0
